"date","Air Temp ˚F","Precipitation (inches)","Relative Humidity (%)","Leaf Wetness (minutes)","Solar Radiation (langleys)","Wind Speed (mph)","Wind Direction (degrees)"
"02/17/2019 11:00","26.5","0","75","0","44","4.8","45"
"02/17/2019 12:00","28.3","0","67","0","45","4.4","173"
"02/17/2019 13:00","29.7","0","66","0","39","3.3","110"
"02/17/2019 14:00","29.7","0","66","0","26","5.4","133"
"02/17/2019 15:00","30.1","0","66","0","15","2.8","161"
"02/17/2019 16:00","29.6","0","69","0","5","3.3","33"
"02/17/2019 17:00","29.2","0","73","0","2","3.9","98"
"02/17/2019 18:00","28.8","0","76","0","0","5.3","184"
"02/17/2019 19:00","27.9","0","84","0","0","3.1","34"
"02/17/2019 20:00","27.5","0","89","9","0","4.4","48"
"02/17/2019 21:00","27.6","0","92","23","0","5.7","11"
"02/17/2019 22:00","27.5","0","93","28","0","4.4","30"
"02/17/2019 23:00","27.7","0","95","11","0","4.4","315"
"02/18/2019 00:00","28.1","0","96","23","0","3","69"
"02/18/2019 01:00","29","0","97","60","0","5.3","67"
"02/18/2019 02:00","30.1","0","98","60","0","4.6","306"
"02/18/2019 03:00","30.7","0","98","60","0","6","139"
"02/18/2019 04:00","31.7","0","99","60","0","5.6","242"
"02/18/2019 05:00","32","0","100","60","0","3.3","292"
"02/18/2019 06:00","33.9","0","100","60","0","5.6","242"
"02/18/2019 07:00","34.6","0.01","97","60","0","15.5","276"
"02/18/2019 08:00","33.6","0","93","60","0","15.8","293"
"02/18/2019 09:00","32.2","0","90","60","3","18.1","285"
"02/18/2019 10:00","30.6","0","88","51","7","16.8","276"
"02/18/2019 11:00","29.9","0","87","60","8","18.4","272"
"02/18/2019 12:00","29.1","0","83","59","19","19.7","296"
"02/18/2019 13:00","29.3","0.01","79","55","26","14.3","293"
"02/18/2019 14:00","29.3","0","79","3","13","11.3","283"
"02/18/2019 15:00","29.2","0","78","0","6","12.7","296"
"02/18/2019 16:00","29","0","77","0","5","13.8","296"
"02/18/2019 17:00","28.3","0","76","0","4","14.3","294"
"02/18/2019 18:00","27.2","0","76","0","1","13.1","289"
"02/18/2019 19:00","25.5","0","83","0","0","9.5","294"
"02/18/2019 20:00","25.3","0","73","0","0","12.9","286"
"02/18/2019 21:00","24.6","0","76","0","0","12.3","276"
"02/18/2019 22:00","23.6","0","77","0","0","12.9","298"
"02/18/2019 23:00","22.3","0","78","0","0","9.6","321"
"02/19/2019 00:00","21.6","0","77","0","0","11.6","302"
"02/19/2019 01:00","19.3","0","75","0","0","9","280"
"02/19/2019 02:00","18.5","0","76","0","0","7.1","284"
"02/19/2019 03:00","17.1","0","79","0","0","2.7","247"
"02/19/2019 04:00","15.4","0","83","0","0","1.8","225"
"02/19/2019 05:00","15.1","0","85","0","0","2.8","270"
"02/19/2019 06:00","13","0","87","0","0","0.8","247"
"02/19/2019 07:00","12","0","90","0","0","3","157"
"02/19/2019 08:00","13.9","0","87","0","3","4.4","247"
"02/19/2019 09:00","16","0","80","0","22","7.1","299"
"02/19/2019 10:00","17.6","0","70","0","37","6.2","312"
"02/19/2019 11:00","19.7","0","62","0","48","10","293"
"02/19/2019 12:00","22.5","0","55","0","52","5.4","315"
"02/19/2019 13:00","24.7","0","52","0","53","7.8","321"
"02/19/2019 14:00","27.2","0","50","0","56","7.4","270"
"02/19/2019 15:00","28.3","0","48","0","48","3.4","270"
"02/19/2019 16:00","29.5","0","46","0","27","6.3","284"
"02/19/2019 17:00","28.1","0","50","0","10","5.1","302"
"02/19/2019 18:00","26.9","0","54","0","2","2","259"
"02/19/2019 19:00","24.8","0","63","0","0","2.3","180"
"02/19/2019 20:00","23","0","68","0","0","1","202"
"02/19/2019 21:00","23.7","0","67","0","0","3.1","180"
"02/19/2019 22:00","23.3","0","71","0","0","2.1","157"
"02/19/2019 23:00","21.5","0","76","0","0","0","157"
"02/20/2019 00:00","21.2","0","77","0","0","1.4","157"
"02/20/2019 01:00","24.1","0","68","0","0","1","157"
"02/20/2019 02:00","22.5","0","76","0","0","0.3","90"
"02/20/2019 03:00","23.2","0","73","0","0","2.1","225"
"02/20/2019 04:00","24.1","0","74","0","0","2.9","67"
"02/20/2019 05:00","24.8","0","72","0","0","4.3","90"
"02/20/2019 06:00","26.5","0","55","0","0","3.6","67"
"02/20/2019 07:00","26.4","0","54","0","0","3","118"
"02/20/2019 08:00","23.1","0","83","0","0","3.3","90"
"02/20/2019 09:00","22.4","0","92","0","2","4","44"
"02/20/2019 10:00","22.5","0","95","0","3","5.8","42"
"02/20/2019 11:00","23.2","0","96","0","4","4.1","174"
"02/20/2019 12:00","24.6","0","95","0","3","1.8","202"
"02/20/2019 13:00","26.1","0.02","94","5","8","3","223"
"02/20/2019 14:00","26.1","0","96","19","14","4.2","215"
"02/20/2019 15:00","26.6","0","96","43","14","4.4","160"
"02/20/2019 16:00","26.6","0","97","44","10","4.6","114"
"02/20/2019 17:00","27.1","0","97","55","5","3.7","150"
"02/20/2019 18:00","27.6","0","98","43","1","4.1","169"
"02/20/2019 19:00","29.1","0","98","60","0","4.9","325"
"02/20/2019 20:00","29.6","0","98","52","0","3.6","204"
"02/20/2019 21:00","30.2","0.07","98","60","0","2.9","141"
"02/20/2019 22:00","30.8","0.02","99","60","0","2.4","104"
"02/20/2019 23:00","31.5","0.01","99","60","0","2","77"
"02/21/2019 00:00","32.1","0","100","60","0","1.5","45"
"02/21/2019 01:00","32.2","0","100","60","0","2.6","45"
"02/21/2019 02:00","32.3","0","99","60","0","2.8","45"
"02/21/2019 03:00","33","0","99","60","0","1.9","45"
"02/21/2019 04:00","33.1","0","100","60","0","0.3","45"
"02/21/2019 05:00","33.3","0","100","60","0","0.4","45"
"02/21/2019 06:00","33.7","0","100","60","0","0","45"
"02/21/2019 07:00","33.6","0","100","60","0","0","45"
"02/21/2019 08:00","35.4","0","100","60","4","2.6","45"
"02/21/2019 09:00","37.7","0","95","60","20","8.6","249"
"02/21/2019 10:00","38.2","0.01","90","60","22","10","263"
"02/21/2019 11:00","38.4","0","82","45","38","8.4","294"
"02/21/2019 12:00","40.2","0.13","72","0","58","9.7","257"
"02/21/2019 13:00","41.7","0.21","63","0","60","10.7","260"
"02/21/2019 14:00","42.8","0.17","55","0","57","15.2","299"
"02/21/2019 15:00","43","0.12","54","0","48","14.4","291"
"02/21/2019 16:00","43.7","0.05","49","0","35","16.3","293"
"02/21/2019 17:00","43.4","0.03","52","0","18","11.9","296"
"02/21/2019 18:00","42.2","0.01","52","0","2","13.8","288"
"02/21/2019 19:00","41","0","54","0","0","10.4","289"
"02/21/2019 20:00","39.5","0","58","0","0","6.3","279"
"02/21/2019 21:00","39","0","61","0","0","5.3","281"
"02/21/2019 22:00","38.6","0","63","0","0","8.8","268"
"02/21/2019 23:00","38.1","0","65","0","0","7","280"
"02/22/2019 00:00","37.6","0","65","0","0","7.9","277"
"02/22/2019 01:00","36.9","0","68","0","0","6.6","287"
"02/22/2019 02:00","35.1","0","73","0","0","1","292"
"02/22/2019 03:00","34.4","0","75","0","0","6.2","315"
"02/22/2019 04:00","33.3","0","75","0","0","3.2","316"
"02/22/2019 05:00","32.3","0","78","0","0","2.3","292"
"02/22/2019 06:00","28.8","0","85","0","0","2.3","180"
"02/22/2019 07:00","29.1","0","87","0","0","1.9","180"
"02/22/2019 08:00","29.7","0","87","0","3","0.5","225"
"02/22/2019 09:00","31.5","0","82","0","15","3.7","247"
"02/22/2019 10:00","33.7","0","76","0","24","3.2","270"
"02/22/2019 11:00","35","0","71","0","26","2.4","282"
"02/22/2019 12:00","37.1","0","64","0","34","4.4","303"
"02/22/2019 13:00","38.2","0","60","0","39","4.4","294"
"02/22/2019 14:00","39.4","0","57","0","39","3.9","338"
"02/22/2019 15:00","39.8","0","55","0","34","4.6","328"
"02/22/2019 16:00","40.8","0","53","0","19","2.6","336"
"02/22/2019 17:00","40","0","55","0","10","0","22"
"02/22/2019 18:00","36.2","0","68","0","2","2.9","135"
"02/22/2019 19:00","33.7","0","77","0","0","1.2","157"
"02/22/2019 20:00","32.7","0","79","0","0","0.8","157"
"02/22/2019 21:00","30.2","0","83","0","0","0","157"
"02/22/2019 22:00","29.3","0","86","0","0","0","157"
"02/22/2019 23:00","28.9","0","89","0","0","0","157"
"02/23/2019 00:00","28.3","0","88","0","0","0","67"
"02/23/2019 01:00","27.9","0","87","0","0","0.2","90"
"02/23/2019 02:00","27.3","0","87","0","0","0","90"
"02/23/2019 03:00","28.4","0","85","0","0","5.9","67"
"02/23/2019 04:00","26.8","0","86","0","0","2.7","66"
"02/23/2019 05:00","26","0","89","0","0","1.6","112"
"02/23/2019 06:00","25.4","0","90","0","0","1.3","135"
"02/23/2019 07:00","24.8","0","91","0","0","1","45"
"02/23/2019 08:00","25.2","0","91","0","3","1.4","32"
"02/23/2019 09:00","28.4","0","87","0","10","3","104"
"02/23/2019 10:00","33","0","75","0","17","2.5","320"
"02/23/2019 11:00","34.3","0","71","0","19","2.5","22"
"02/23/2019 12:00","34.5","0","70","0","19","5.3","102"
"02/23/2019 13:00","34.9","0","69","0","19","5.6","246"
"02/23/2019 14:00","35.3","0","70","0","13","2.9","75"
"02/23/2019 15:00","32.8","0.03","85","54","10","4","314"
"02/23/2019 16:00","32","0.02","91","60","9","3.8","114"
"02/23/2019 17:00","31.9","0.01","93","60","7","3.8","143"
"02/23/2019 18:00","31.8","0.01","96","60","1","1.5","67"
"02/23/2019 19:00","31.7","0","97","60","0","0.9","67"
"02/23/2019 20:00","31.7","0","97","60","0","0.9","67"
"02/23/2019 21:00","31.8","0","98","60","0","1.3","67"
"02/23/2019 22:00","32","0","98","60","0","1.3","67"
"02/23/2019 23:00","32.2","0","98","60","0","1.4","67"
"02/24/2019 00:00","32.6","0","99","60","0","1.9","67"
"02/24/2019 01:00","32.7","0","99","60","0","3.3","67"
"02/24/2019 02:00","32.7","0","100","60","0","1.1","67"
"02/24/2019 03:00","33.3","0","100","60","0","2.3","67"
"02/24/2019 04:00","33.7","0","99","60","0","2.5","122"
"02/24/2019 05:00","34.2","0.01","99","60","0","2.2","247"
"02/24/2019 06:00","34.2","0","99","60","0","4.9","355"
"02/24/2019 07:00","35","0.08","99","50","0","6.1","7"
"02/24/2019 08:00","35.3","0.13","99","35","1","5.8","47"
"02/24/2019 09:00","35.6","0.01","99","0","4","8.1","360"
"02/24/2019 10:00","35.7","0.14","99","38","9","7.8","321"
"02/24/2019 11:00","36","0.05","99","19","23","7.4","255"
"02/24/2019 12:00","36.6","0.01","99","0","33","12.3","254"
"02/24/2019 13:00","37.9","0","99","0","26","9.8","243"
"02/24/2019 14:00","39.5","0","98","0","29","8.7","213"
"02/24/2019 15:00","41.2","0","93","0","17","8.2","280"
"02/24/2019 16:00","44.4","0","79","0","9","24.5","269"
"02/24/2019 17:00","40.5","0","69","0","4","27.4","260"
"02/24/2019 18:00","38.8","0","72","0","1","21.5","260"
"02/24/2019 19:00","37.6","0","75","0","0","20.4","270"
"02/24/2019 20:00","37","0","69","0","0","26","273"
"02/24/2019 21:00","36.4","0","66","0","0","23","262"
"02/24/2019 22:00","36.3","0","61","0","0","22.6","253"
"02/24/2019 23:00","35.4","0","53","0","0","30.3","261"
"02/25/2019 00:00","34","0","54","0","0","28.9","263"
"02/25/2019 01:00","32.3","0","57","0","0","26.4","264"
"02/25/2019 02:00","30.8","0","59","0","0","25","265"
"02/25/2019 03:00","29.7","0","60","0","0","26.9","269"
"02/25/2019 04:00","28.9","0","59","0","0","21.6","276"
"02/25/2019 05:00","28.2","0","61","0","0","22.3","261"
"02/25/2019 06:00","27.1","0","61","0","0","22.7","268"
"02/25/2019 07:00","26","0","63","0","0","21.6","282"
"02/25/2019 08:00","24.8","0","68","0","2","25.4","279"
"02/25/2019 09:00","24.6","0","65","0","17","21.5","275"
"02/25/2019 10:00","24.1","0","64","0","26","22","274"
"02/25/2019 11:00","25.1","0","63","0","39","21.9","279"
"02/25/2019 12:00","25.5","0","62","0","45","24","286"
"02/25/2019 13:00","26.1","0","60","0","52","23.6","286"
"02/25/2019 14:00","27.8","0","58","0","56","22.2","299"
"02/25/2019 15:00","28.8","0","54","0","48","24.1","294"
"02/25/2019 16:00","29.3","0","50","0","36","20.1","282"
"02/25/2019 17:00","29.6","0","47","0","21","17.2","294"
"02/25/2019 18:00","28.3","0","48","0","6","17.8","291"
"02/25/2019 19:00","27.2","0","49","0","0","11.9","280"
"02/25/2019 20:00","26.5","0","51","0","0","11.1","282"
"02/25/2019 21:00","26.3","0","51","0","0","16","287"
"02/25/2019 22:00","25.6","0","53","0","0","13.8","294"
"02/25/2019 23:00","25.1","0","53","0","0","15","281"
"02/26/2019 00:00","24.2","0","56","0","0","11.3","282"
"02/26/2019 01:00","22.8","0","60","0","0","7.3","279"
"02/26/2019 02:00","22.8","0","61","0","0","11.2","276"
"02/26/2019 03:00","22.5","0","62","0","0","10.5","285"
"02/26/2019 04:00","21.8","0","67","0","0","7.6","284"
"02/26/2019 05:00","21.6","0","70","0","0","6.8","286"
"02/26/2019 06:00","21.9","0","72","0","0","5.8","281"
"02/26/2019 07:00","21.7","0","73","0","0","5.9","298"
"02/26/2019 08:00","21.7","0","73","0","7","5.2","311"
"02/26/2019 09:00","23.6","0","69","0","25","6.2","315"
"02/26/2019 10:00","26.2","0","66","0","35","3.8","337"
"02/26/2019 11:00","27","0","67","0","48","5.9","294"
"02/26/2019 12:00","30.8","0","64","0","55","7.3","337"
"02/26/2019 13:00","28.9","0","66","0","33","10.2","297"
"02/26/2019 14:00","29.2","0","67","0","33","11.2","280"
"02/26/2019 15:00","28.8","0","65","0","26","12.4","293"
"02/26/2019 16:00","28.3","0","66","0","17","10.4","279"
"02/26/2019 17:00","28.2","0","66","0","10","9.2","297"
"02/26/2019 18:00","27.4","0","66","0","2","6","316"
"02/26/2019 19:00","26.1","0","66","0","0","4.4","316"
"02/26/2019 20:00","24.8","0","68","0","0","4.8","315"
"02/26/2019 21:00","24.1","0","69","0","0","2","346"
"02/26/2019 22:00","24","0","68","0","0","4.7","22"
"02/26/2019 23:00","23.8","0","68","0","0","6.2","22"
"02/27/2019 00:00","23.6","0","68","0","0","7.5","45"
"02/27/2019 01:00","22.8","0","68","0","0","8.3","59"
"02/27/2019 02:00","22","0","70","0","0","8.8","67"
"02/27/2019 03:00","21.6","0","69","0","0","5.5","67"
"02/27/2019 04:00","21.6","0","71","0","0","5.9","45"
"02/27/2019 05:00","21.3","0","72","0","0","7.7","67"
"02/27/2019 06:00","21.8","0","69","0","0","3.7","67"
"02/27/2019 07:00","21.1","0","68","0","0","3.8","57"
"02/27/2019 08:00","21.3","0","66","0","4","4.5","67"
"02/27/2019 09:00","22.4","0","66","0","11","3","75"
"02/27/2019 10:00","25.1","0","63","0","35","5.1","151"
"02/27/2019 11:00","29.3","0","59","0","50","4.1","85"
"02/27/2019 12:00","30.6","0","58","0","49","6.2","141"
"02/27/2019 13:00","33.3","0","57","0","62","6.1","273"
"02/27/2019 14:00","35.7","0","56","0","59","7.1","228"
"02/27/2019 15:00","36.5","0","56","0","43","10","210"
"02/27/2019 16:00","36.9","0","58","0","18","6.5","162"
"02/27/2019 17:00","37.2","0","61","0","10","6.1","191"
"02/27/2019 18:00","37.2","0","63","0","1","7.4","178"
"02/27/2019 19:00","36.6","0","67","0","0","7.8","182"
"02/27/2019 20:00","35.7","0","71","0","0","10.3","157"
"02/27/2019 21:00","35.6","0","74","0","0","10.9","167"
"02/27/2019 22:00","35.4","0","76","0","0","4.3","206"
"02/27/2019 23:00","34.4","0","79","0","0","2.7","202"
"02/28/2019 00:00","34.9","0","87","0","0","3.9","270"
"02/28/2019 01:00","34.5","0","85","0","0","11.8","291"
"02/28/2019 02:00","32.1","0","84","0","0","8.9","294"
"02/28/2019 03:00","29.7","0","80","0","0","12.1","294"
"02/28/2019 04:00","27","0","78","0","0","12.5","321"
"02/28/2019 05:00","25.2","0","78","0","0","9.8","332"
"02/28/2019 06:00","23.8","0","75","0","0","12.4","348"
"02/28/2019 07:00","22.8","0","77","0","0","9.4","338"
"02/28/2019 08:00","22","0","76","0","5","10.7","6"
"02/28/2019 09:00","23.8","0","69","0","27","5.7","337"
"02/28/2019 10:00","27","0","61","0","43","3.7","295"
"02/28/2019 11:00","27.9","0","56","0","53","2.5","360"
"02/28/2019 12:00","27.2","0","57","0","59","4.5","292"
"02/28/2019 13:00","32.5","0","51","0","59","1.4","270"
"02/28/2019 14:00","36.7","0","45","0","57","3.1","200"
"02/28/2019 15:00","32.1","0","49","0","45","1","67"
"02/28/2019 16:00","33.9","0","45","0","31","0.5","90"
"02/28/2019 17:00","33.6","0","45","0","17","1.1","45"
"02/28/2019 18:00","30.1","0","53","0","3","2","135"
"02/28/2019 19:00","29.2","0","54","0","0","5.7","142"
"02/28/2019 20:00","29.8","0","53","0","0","0.1","157"
"02/28/2019 21:00","28.7","0","58","0","0","2.8","35"
"02/28/2019 22:00","27.6","0","60","0","0","4.3","67"
"02/28/2019 23:00","27.3","0","59","0","0","4.6","85"
"03/01/2019 00:00","27","0","60","0","0","4","135"
"03/01/2019 01:00","23.6","0","87","0","0","4.8","45"
"03/01/2019 02:00","23.1","0","94","0","0","5.9","56"
"03/01/2019 03:00","23.3","0","95","0","0","3.6","67"
"03/01/2019 04:00","23.1","0","96","0","0","5.6","67"
"03/01/2019 05:00","23.2","0","97","0","0","4","67"
"03/01/2019 06:00","24","0","98","0","0","5.5","45"
"03/01/2019 07:00","24","0","98","0","0","5.9","43"
"03/01/2019 08:00","24.3","0","98","0","2","5.5","112"
"03/01/2019 09:00","25.4","0","96","0","6","4.7","38"
"03/01/2019 10:00","26","0","94","0","10","5.3","100"
"03/01/2019 11:00","27.3","0","91","0","13","2.7","69"
"03/01/2019 12:00","27.3","0","91","0","15","3.5","112"
"03/01/2019 13:00","28.1","0","90","0","16","4","22"
"03/01/2019 14:00","28.4","0","89","0","15","3.8","74"
"03/01/2019 15:00","28.8","0.01","89","0","13","3.2","132"
"03/01/2019 16:00","29.2","0","88","0","10","3.5","95"
"03/01/2019 17:00","29.3","0","89","0","5","6","67"
"03/01/2019 18:00","29.1","0","90","0","1","3.7","133"
"03/01/2019 19:00","28.8","0","91","0","0","5.1","68"
"03/01/2019 20:00","28.7","0","90","0","0","2.3","135"
"03/01/2019 21:00","28.8","0","91","0","0","4.8","67"
"03/01/2019 22:00","28.8","0","91","0","0","4.1","45"
"03/01/2019 23:00","28.5","0","93","0","0","2.8","67"
"03/02/2019 00:00","28.3","0","96","0","0","2.8","99"
"03/02/2019 01:00","28.3","0","98","0","0","4.7","90"
"03/02/2019 02:00","28.3","0","99","0","0","4.2","67"
"03/02/2019 03:00","28.8","0","100","0","0","3.6","67"
"03/02/2019 04:00","29","0","100","0","0","4.7","67"
"03/02/2019 05:00","29","0","100","0","0","1","67"
"03/02/2019 06:00","29","0","100","0","0","0","67"
"03/02/2019 07:00","29.1","0","100","0","0","0","67"
"03/02/2019 08:00","29.3","0","100","0","2","0.6","67"
"03/02/2019 09:00","30.3","0","100","0","7","4.1","283"
"03/02/2019 10:00","30.8","0","100","6","14","3.5","270"
"03/02/2019 11:00","32","0","98","0","23","6.9","270"
"03/02/2019 12:00","33.1","0.02","95","0","20","5.3","266"
"03/02/2019 13:00","33.3","0.03","94","0","14","5.6","263"
"03/02/2019 14:00","34.1","0.01","90","0","16","8.4","269"
"03/02/2019 15:00","35.7","0","79","0","37","11.2","294"
"03/02/2019 16:00","36.5","0","77","0","13","6.9","292"
"03/02/2019 17:00","35.7","0","80","0","5","6.4","270"
"03/02/2019 18:00","35.6","0","83","0","1","5.8","292"
"03/02/2019 19:00","35.6","0","86","0","0","7.5","285"
"03/02/2019 20:00","35.3","0","80","0","0","6","307"
"03/02/2019 21:00","34.7","0","81","0","0","8.7","283"
"03/02/2019 22:00","33.1","0","74","0","0","10.3","302"
"03/02/2019 23:00","31.3","0","74","0","0","6.6","287"
"03/03/2019 00:00","29.6","0","76","0","0","2.5","291"
"03/03/2019 01:00","26.7","0","79","0","0","0.5","292"
"03/03/2019 02:00","26","0","84","0","0","0.7","180"
"03/03/2019 03:00","26.1","0","85","0","0","0.7","157"
"03/03/2019 04:00","26.1","0","84","0","0","2.3","202"
"03/03/2019 05:00","24.1","0","88","0","0","0.8","180"
"03/03/2019 06:00","23.2","0","90","0","0","1.2","180"
"03/03/2019 07:00","23.8","0","89","0","0","0","180"
"03/03/2019 08:00","25.3","0","90","0","4","0","180"
"03/03/2019 09:00","29.9","0","86","0","15","0","180"
"03/03/2019 10:00","30.8","0","72","0","22","2.6","67"
"03/03/2019 11:00","31.4","0","70","0","20","2.6","67"
"03/03/2019 12:00","32","0","70","0","14","0.8","360"
"03/03/2019 13:00","29.4","0","79","0","14","2","45"
"03/03/2019 14:00","32.1","0","82","38","15","0.5","22"
"03/03/2019 15:00","29.6","0","88","60","13","3.5","49"
"03/03/2019 16:00","28.4","0","92","60","7","2.7","144"
"03/03/2019 17:00","27.9","0","95","60","3","1.9","22"
"03/03/2019 18:00","27.7","0","97","60","1","2.7","67"
"03/03/2019 19:00","27.5","0","98","60","0","4.1","67"
"03/03/2019 20:00","27.5","0","99","60","0","5.7","84"
"03/03/2019 21:00","27.7","0","99","60","0","3.3","96"
"03/03/2019 22:00","27.6","0","100","60","0","1","67"
"03/03/2019 23:00","27.6","0","100","60","0","0","112"
"03/04/2019 00:00","28.1","0","100","60","0","0.9","292"
"03/04/2019 01:00","28.1","0","100","60","0","2.6","292"
"03/04/2019 02:00","28.2","0","100","60","0","3.2","270"
"03/04/2019 03:00","28.3","0","98","60","0","6.3","313"
"03/04/2019 04:00","27.4","0","93","60","0","10.1","350"
"03/04/2019 05:00","25.8","0","90","6","0","9.1","306"
"03/04/2019 06:00","23.9","0","86","0","0","10.5","321"
"03/04/2019 07:00","22.3","0","84","0","0","8","303"
"03/04/2019 08:00","22.6","0","83","4","8","6.1","292"
"03/04/2019 09:00","23.4","0","77","36","25","8.3","292"
"03/04/2019 10:00","22.8","0","77","11","26","12.6","283"
"03/04/2019 11:00","23.8","0","72","15","46","10.9","278"
"03/04/2019 12:00","22.9","0","67","4","49","12.4","298"
"03/04/2019 13:00","23.6","0","59","0","63","12.1","270"
"03/04/2019 14:00","23.7","0","54","0","54","11.8","284"
"03/04/2019 15:00","23.9","0","55","0","49","12.2","282"
"03/04/2019 16:00","23.2","0","54","0","34","14.3","286"
"03/04/2019 17:00","22.9","0","55","0","18","10.6","262"
"03/04/2019 18:00","21.5","0","58","0","6","8.8","273"
"03/04/2019 19:00","19.6","0","60","0","0","8.5","270"
"03/04/2019 20:00","18.2","0","61","0","0","10.4","269"
"03/04/2019 21:00","16","0","61","0","0","3.6","247"
"03/04/2019 22:00","13.9","0","67","0","0","2.7","202"
"03/04/2019 23:00","13.9","0","66","0","0","3.2","225"
"03/05/2019 00:00","11.7","0","72","0","0","0.7","202"
"03/05/2019 01:00","13.1","0","78","0","0","3.3","225"
"03/05/2019 02:00","13.3","0","75","0","0","4.2","247"
"03/05/2019 03:00","11","0","72","0","0","4.4","225"
"03/05/2019 04:00","9.9","0","75","0","0","4.5","247"
"03/05/2019 05:00","8.1","0","79","0","0","3","180"
"03/05/2019 06:00","8.3","0","79","0","0","4.9","234"
"03/05/2019 07:00","8.2","0","78","0","0","4.3","186"
"03/05/2019 08:00","9.3","0","77","0","10","4.7","212"
"03/05/2019 09:00","11.5","0","71","0","29","10.5","247"
"03/05/2019 10:00","13.2","0","67","0","45","10.9","265"
"03/05/2019 11:00","15.3","0","63","0","57","12.1","268"
"03/05/2019 12:00","17.1","0","61","0","64","12.9","269"
"03/05/2019 13:00","19.1","0","58","0","65","13.6","259"
"03/05/2019 14:00","21.2","0","56","0","62","13.6","270"
"03/05/2019 15:00","21.1","0","55","0","49","12.8","260"
"03/05/2019 16:00","21","0","56","0","36","13.2","253"
"03/05/2019 17:00","19.5","0","63","0","14","12.2","268"
"03/05/2019 18:00","18.3","0","64","0","4","10.6","298"
"03/05/2019 19:00","17","0","69","0","0","11.5","292"
"03/05/2019 20:00","16.2","0","71","0","0","8.9","270"
"03/05/2019 21:00","15","0","74","0","0","10","294"
"03/05/2019 22:00","14.6","0","74","0","0","10.7","271"
"03/05/2019 23:00","13.5","0","83","0","0","11.5","270"
"03/06/2019 00:00","12.6","0","78","0","0","7.9","288"
"03/06/2019 01:00","11.6","0","72","0","0","11.8","270"
"03/06/2019 02:00","11.6","0","74","0","0","11.2","273"
"03/06/2019 03:00","11.9","0","76","0","0","10.6","286"
"03/06/2019 04:00","11.9","0","75","0","0","12.5","288"
"03/06/2019 05:00","11.4","0","79","0","0","8.6","276"
"03/06/2019 06:00","11.6","0","77","0","0","12.1","283"
"03/06/2019 07:00","11.6","0","81","0","0","11.1","276"
"03/06/2019 08:00","11.6","0","78","0","5","12.9","275"
"03/06/2019 09:00","12.5","0","79","0","17","10.4","289"
"03/06/2019 10:00","13.6","0","75","0","32","13.2","291"
"03/06/2019 11:00","14.3","0","76","0","45","12.4","270"
"03/06/2019 12:00","14.9","0","73","0","36","12.2","287"
"03/06/2019 13:00","16.1","0","64","0","37","13.4","305"
"03/06/2019 14:00","16.2","0","65","0","34","12.7","292"
"03/06/2019 15:00","16.6","0","66","0","29","14.1","291"
"03/06/2019 16:00","16.8","0","64","0","18","12.2","294"
"03/06/2019 17:00","16.6","0","65","0","17","12.9","271"
"03/06/2019 18:00","16.1","0","67","0","5","8.7","288"
"03/06/2019 19:00","13.2","0","69","0","0","3.3","253"
"03/06/2019 20:00","10.9","0","74","0","0","3.6","157"
"03/06/2019 21:00","11.7","0","73","0","0","3.5","180"
"03/06/2019 22:00","13.1","0","72","0","0","3.3","226"
"03/06/2019 23:00","13.3","0","79","0","0","3.6","225"
"03/07/2019 00:00","10.6","0","82","0","0","0.3","202"
"03/07/2019 01:00","14.2","0","79","0","0","5.4","247"
"03/07/2019 02:00","15.1","0","76","0","0","7.3","258"
"03/07/2019 03:00","16.2","0","75","0","0","8.3","234"
"03/07/2019 04:00","15.4","0","75","0","0","4.8","202"
"03/07/2019 05:00","16.7","0","74","0","0","4.4","204"
"03/07/2019 06:00","17.6","0","75","0","0","6.7","242"
"03/07/2019 07:00","17.7","0","78","0","0","7.4","232"
"03/07/2019 08:00","18","0","83","0","5","6.9","246"
"03/07/2019 09:00","19.2","0","84","0","9","7.6","248"
"03/07/2019 10:00","22","0","76","0","14","12.3","271"
"03/07/2019 11:00","23","0","74","0","19","11.5","290"
"03/07/2019 12:00","24.2","0","68","0","37","13","279"
"03/07/2019 13:00","24.8","0","64","0","43","10.5","285"
"03/07/2019 14:00","26.6","0","57","0","53","9.5","298"
"03/07/2019 15:00","27.1","0","54","0","37","10.7","290"
"03/07/2019 16:00","26.7","0","53","0","16","9.5","293"
"03/07/2019 17:00","27.3","0","51","0","18","9.6","292"
"03/07/2019 18:00","25.8","0","53","0","5","6","295"
"03/07/2019 19:00","24.5","0","52","0","0","5.5","301"
"03/07/2019 20:00","23.9","0","53","0","0","4.5","302"
"03/07/2019 21:00","21.7","0","58","0","0","3.9","303"
"03/07/2019 22:00","19.9","0","62","0","0","3.3","300"
"03/07/2019 23:00","19.4","0","63","0","0","2.7","319"
"03/08/2019 00:00","18.5","0","66","0","0","3.2","322"
"03/08/2019 01:00","13.9","0","83","0","0","0","112"
"03/08/2019 02:00","13.4","0","85","0","0","0","112"
"03/08/2019 03:00","10.7","0","88","0","0","0","112"
"03/08/2019 04:00","8.8","0","90","0","0","0","112"
"03/08/2019 05:00","7","0","90","0","0","0.3","112"
"03/08/2019 06:00","6.2","0","92","0","0","0.8","135"
"03/08/2019 07:00","6.6","0","93","0","1","0.1","337"
"03/08/2019 08:00","8.2","0","93","0","8","0.3","247"
