"date","Air Temp ˚F","Precipitation (inches)","Relative Humidity (%)","Leaf Wetness (minutes)","Solar Radiation (langleys)","Wind Speed (mph)","Wind Direction (degrees)"
"04/07/2021 03:00","50.6","0","69","0","0","2","67"
"04/07/2021 04:00","47.4","0","72","0","0","0.2","135"
"04/07/2021 05:00","48.7","0","67","0","0","1.3","135"
"04/07/2021 06:00","43.6","0","79","0","0","1.1","270"
"04/07/2021 07:00","43.5","0","79","0","0","0.9","315"
"04/07/2021 08:00","48.4","0","68","0","4","2.4","67"
"04/07/2021 09:00","53","0","61","0","17","2.7","29"
"04/07/2021 10:00","56.8","0","55","0","32","2.8","315"
"04/07/2021 11:00","59.1","0","47","0","39","3.9","45"
"04/07/2021 12:00","65.3","0","42","0","45","1.5","144"
"04/07/2021 13:00","69.6","0","43","0","69","2.4","124"
"04/07/2021 14:00","72.4","0","43","0","71","3.8","230"
"04/07/2021 15:00","73.8","0","44","0","39","4.2","136"
"04/07/2021 16:00","75.2","0","40","0","29","3.3","337"
"04/07/2021 17:00","73.2","0","44","0","11","1","135"
"04/07/2021 18:00","73.5","0","44","0","18","3.6","225"
"04/07/2021 19:00","69.9","0","50","0","5","1.9","195"
"04/07/2021 20:00","65.3","0","55","0","1","4.2","135"
"04/07/2021 21:00","67.2","0","45","0","0","6.8","123"
"04/07/2021 22:00","66.4","0","46","0","0","9.2","130"
"04/07/2021 23:00","65","0","49","0","0","5.3","124"
"04/08/2021 00:00","57.7","0","61","0","0","0.8","129"
"04/08/2021 01:00","55.2","0","69","0","0","1.2","45"
"04/08/2021 02:00","51.9","0","74","0","0","0.8","270"
"04/08/2021 03:00","50.2","0","78","0","0","0.5","112"
"04/08/2021 04:00","50.1","0","82","0","0","0.6","135"
"04/08/2021 05:00","48.8","0","82","0","0","2","255"
"04/08/2021 06:00","55.2","0","66","0","0","2.5","75"
"04/08/2021 07:00","56.9","0","58","0","0","3.3","203"
"04/08/2021 08:00","57.1","0","54","0","7","3.7","117"
"04/08/2021 09:00","58.3","0","49","0","20","2.8","193"
"04/08/2021 10:00","59.5","0","44","0","36","6.5","117"
"04/08/2021 11:00","62.2","0","42","0","54","5.3","138"
"04/08/2021 12:00","64.4","0","40","0","65","5","168"
"04/08/2021 13:00","66.8","0","39","0","63","6.8","216"
"04/08/2021 14:00","68.3","0","39","0","71","9.6","227"
"04/08/2021 15:00","69.5","0","40","0","69","9.3","207"
"04/08/2021 16:00","69.9","0","40","0","59","8.3","84"
"04/08/2021 17:00","70.4","0","40","0","45","7.9","177"
"04/08/2021 18:00","69.2","0","42","0","27","9.2","168"
"04/08/2021 19:00","66.5","0","46","0","11","12.6","150"
"04/08/2021 20:00","63.9","0","50","0","1","9.8","116"
"04/08/2021 21:00","62.1","0","53","0","0","6.6","168"
"04/08/2021 22:00","60.9","0","56","0","0","6.5","134"
"04/08/2021 23:00","59.5","0","57","0","0","4.6","149"
"04/09/2021 00:00","58.2","0","59","0","0","6.8","152"
"04/09/2021 01:00","57.3","0","61","0","0","4.4","224"
"04/09/2021 02:00","56.5","0","63","0","0","6.4","149"
"04/09/2021 03:00","55","0","67","0","0","7.5","172"
"04/09/2021 04:00","51.4","0.02","81","6","0","6.9","171"
"04/09/2021 05:00","50.2","0.03","88","60","0","7.5","160"
"04/09/2021 06:00","49.7","0.01","89","60","0","3.7","193"
"04/09/2021 07:00","49.2","0.02","91","60","0","3.2","72"
"04/09/2021 08:00","49.2","0","91","60","1","6.6","166"
"04/09/2021 09:00","49.9","0","91","60","9","3.7","280"
"04/09/2021 10:00","50.1","0","92","60","10","10.3","165"
"04/09/2021 11:00","50.8","0","93","60","31","9.7","160"
"04/09/2021 12:00","52.5","0","92","30","37","5.1","163"
"04/09/2021 13:00","51.9","0","91","0","20","3.2","112"
"04/09/2021 14:00","53","0","91","0","23","6","268"
"04/09/2021 15:00","53.7","0","91","0","21","4.4","81"
"04/09/2021 16:00","53.6","0","90","0","19","4.7","172"
"04/09/2021 17:00","53","0","91","0","12","3.5","152"
"04/09/2021 18:00","52","0","93","0","5","2.7","129"
"04/09/2021 19:00","51.7","0","94","0","2","2.6","54"
"04/09/2021 20:00","51.2","0","96","0","0","3.7","45"
"04/09/2021 21:00","51.2","0","97","0","0","8","136"
"04/09/2021 22:00","51.1","0","97","0","0","3.8","272"
"04/09/2021 23:00","51.1","0","98","0","0","2.1","360"
"04/10/2021 00:00","51.3","0","98","0","0","3","318"
"04/10/2021 01:00","51.3","0","98","0","0","3.4","29"
"04/10/2021 02:00","51.6","0","98","0","0","2.6","271"
"04/10/2021 03:00","51.6","0","98","0","0","2.7","146"
"04/10/2021 04:00","51.4","0","98","0","0","3.6","24"
"04/10/2021 05:00","51.8","0","99","27","0","3","270"
"04/10/2021 06:00","51.7","0","99","60","0","2.7","270"
"04/10/2021 07:00","51.7","0","99","60","0","1.6","337"
"04/10/2021 08:00","52.2","0","99","60","2","1.1","180"
"04/10/2021 09:00","54.3","0","98","60","8","3","283"
"04/10/2021 10:00","56.1","0","94","60","14","3.7","156"
"04/10/2021 11:00","55.7","0","92","1","14","3.5","315"
"04/10/2021 12:00","56.6","0","90","0","17","3.1","98"
"04/10/2021 13:00","56.8","0","88","0","21","4.3","177"
"04/10/2021 14:00","57.9","0","85","0","27","5.2","136"
"04/10/2021 15:00","60.2","0","81","0","33","5.1","224"
"04/10/2021 16:00","59","0","83","0","26","4.6","61"
"04/10/2021 17:00","59.3","0","83","0","18","2.9","67"
"04/10/2021 18:00","59","0","83","0","13","3.7","279"
"04/10/2021 19:00","57.8","0","85","0","9","3.8","141"
"04/10/2021 20:00","56.7","0","88","0","2","6.1","112"
"04/10/2021 21:00","56.5","0","89","0","0","5.9","143"
"04/10/2021 22:00","56.8","0","89","0","0","5.4","114"
"04/10/2021 23:00","56.4","0","89","0","0","1.8","183"
"04/11/2021 00:00","57.3","0","89","0","0","5.8","133"
"04/11/2021 01:00","57.2","0","89","0","0","3.1","12"
"04/11/2021 02:00","56.2","0.05","93","59","0","4.9","89"
"04/11/2021 03:00","56.6","0.09","95","60","0","5.4","111"
"04/11/2021 04:00","56.7","0.08","95","60","0","6","111"
"04/11/2021 05:00","56.7","0.18","95","60","0","4.4","101"
"04/11/2021 06:00","56.2","0.06","96","60","0","8.1","133"
"04/11/2021 07:00","56.3","0.07","96","60","0","10.1","139"
"04/11/2021 08:00","56.2","0.06","96","60","1","5.6","139"
"04/11/2021 09:00","56.8","0.01","95","60","8","7.9","156"
"04/11/2021 10:00","57","0.01","97","60","8","2.8","67"
"04/11/2021 11:00","61.4","0","94","60","27","1.5","360"
"04/11/2021 12:00","62.2","0","86","7","28","2.5","45"
"04/11/2021 13:00","65.6","0","75","0","66","2.7","59"
"04/11/2021 14:00","65.1","0","67","0","40","2.2","45"
"04/11/2021 15:00","65.5","0","64","0","27","1.8","295"
"04/11/2021 16:00","59.1","0.08","92","51","8","1.8","135"
"04/11/2021 17:00","62.2","0","81","58","36","6.4","45"
"04/11/2021 18:00","64.9","0","69","0","34","4.3","45"
"04/11/2021 19:00","61.9","0","80","0","5","1.1","360"
"04/11/2021 20:00","59.7","0.01","84","1","2","2","270"
"04/11/2021 21:00","56.2","0.13","95","60","0","1.1","135"
"04/11/2021 22:00","54.8","0.06","94","60","0","4.9","225"
"04/11/2021 23:00","52.2","0.1","96","60","0","3.2","135"
"04/12/2021 00:00","51.3","0.01","98","60","0","2","135"
"04/12/2021 01:00","50.5","0","99","60","0","3.4","135"
"04/12/2021 02:00","49.5","0","99","60","0","1","225"
"04/12/2021 03:00","48.4","0","100","60","0","1.6","135"
"04/12/2021 04:00","49.1","0","100","60","0","4.7","157"
"04/12/2021 05:00","51.8","0","90","60","0","6.5","193"
"04/12/2021 06:00","51.5","0","84","39","0","5.7","169"
"04/12/2021 07:00","51.4","0","81","0","0","3.4","180"
"04/12/2021 08:00","51.7","0","79","0","1","6.2","189"
"04/12/2021 09:00","51.9","0","77","0","2","4.2","209"
"04/12/2021 10:00","52.2","0","77","0","5","3.5","180"
"04/12/2021 11:00","52.9","0","81","0","13","5.6","180"
"04/12/2021 12:00","53.5","0","81","0","18","5.7","127"
"04/12/2021 13:00","50.9","0.06","91","31","11","7.2","106"
"04/12/2021 14:00","51.2","0.04","91","60","23","6.4","116"
"04/12/2021 15:00","52","0.14","92","60","24","6.8","154"
"04/12/2021 16:00","50.9","0.06","93","60","14","3.7","101"
"04/12/2021 17:00","52","0","91","60","27","6.8","124"
"04/12/2021 18:00","48.3","0.1","90","47","4","2","180"
"04/12/2021 19:00","48.7","0.06","97","60","4","4.4","92"
"04/12/2021 20:00","48.7","0.01","96","60","1","0.6","135"
"04/12/2021 21:00","48.9","0","96","60","0","5.6","141"
"04/12/2021 22:00","48.7","0.02","96","60","0","1.5","315"
"04/12/2021 23:00","48","0.01","98","60","0","0.5","225"
"04/13/2021 00:00","46.8","0","98","60","0","2","202"
"04/13/2021 01:00","47.2","0","99","60","0","0","247"
"04/13/2021 02:00","47.4","0","99","60","0","1.1","135"
"04/13/2021 03:00","47.4","0","99","60","0","1.2","135"
"04/13/2021 04:00","46.7","0","100","60","0","2","45"
"04/13/2021 05:00","46.2","0","100","60","0","3.3","67"
"04/13/2021 06:00","46.1","0","100","60","0","0.9","45"
"04/13/2021 07:00","46.1","0","100","60","0","0","67"
"04/13/2021 08:00","47","0","100","60","2","0","90"
"04/13/2021 09:00","47.8","0","100","60","8","2","22"
"04/13/2021 10:00","49","0","100","45","14","3","35"
"04/13/2021 11:00","51.5","0","96","0","20","1.4","135"
"04/13/2021 12:00","53.7","0","91","0","53","5.4","32"
"04/13/2021 13:00","56.5","0","80","0","51","2.7","208"
"04/13/2021 14:00","58.5","0","67","0","40","3.6","315"
"04/13/2021 15:00","60.2","0.01","65","0","51","4.2","141"
"04/13/2021 16:00","61.8","0","62","0","45","2.5","76"
"04/13/2021 17:00","62.9","0","59","0","52","7.3","66"
"04/13/2021 18:00","61","0","62","0","27","0.6","45"
"04/13/2021 19:00","57.6","0","75","0","6","3.1","140"
"04/13/2021 20:00","55.7","0","78","0","3","3.6","135"
"04/13/2021 21:00","51.5","0","86","0","0","2","141"
"04/13/2021 22:00","49.6","0","89","0","0","0.3","225"
"04/13/2021 23:00","47.3","0","93","0","0","1.6","114"
"04/14/2021 00:00","45.6","0","96","0","0","0.9","225"
"04/14/2021 01:00","44.4","0","97","0","0","0.5","186"
"04/14/2021 02:00","44.6","0","98","0","0","0.9","180"
"04/14/2021 03:00","45.2","0","98","0","0","0.6","22"
"04/14/2021 04:00","45.1","0","99","0","0","0.8","202"
"04/14/2021 05:00","45.7","0","99","0","0","0.4","202"
"04/14/2021 06:00","45.6","0","99","0","0","0.2","67"
"04/14/2021 07:00","45.2","0","99","0","0","0","225"
"04/14/2021 08:00","46.7","0","99","0","4","0","225"
"04/14/2021 09:00","48.9","0","99","0","8","0.1","360"
"04/14/2021 10:00","50.9","0","94","0","9","2.2","270"
"04/14/2021 11:00","52.5","0","90","44","12","2.9","270"
"04/14/2021 12:00","55.5","0","78","0","19","4.3","251"
"04/14/2021 13:00","57.7","0","68","0","32","5.1","243"
"04/14/2021 14:00","60.7","0","61","0","67","5.7","189"
"04/14/2021 15:00","61.9","0","56","0","55","6.8","225"
"04/14/2021 16:00","61.9","0","52","0","45","7.8","225"
"04/14/2021 17:00","62.3","0","49","0","39","5.8","235"
"04/14/2021 18:00","61.6","0","48","0","18","5.6","250"
"04/14/2021 19:00","59.9","0","58","0","7","8.1","218"
"04/14/2021 20:00","58.4","0","61","0","2","7.2","202"
"04/14/2021 21:00","57.1","0","63","0","0","7.7","194"
"04/14/2021 22:00","54.5","0","69","0","0","3.7","173"
"04/14/2021 23:00","49.2","0","79","0","0","0","225"
"04/15/2021 00:00","47.4","0","85","0","0","0.1","135"
"04/15/2021 01:00","48.2","0","85","0","0","1.8","225"
"04/15/2021 02:00","47.6","0","87","0","0","1.8","270"
"04/15/2021 03:00","47.2","0","88","0","0","0","225"
"04/15/2021 04:00","45.7","0","92","0","0","1.7","225"
"04/15/2021 05:00","46.8","0","90","0","0","3.3","225"
"04/15/2021 06:00","47.3","0","89","0","0","3.9","225"
"04/15/2021 07:00","46.4","0","89","0","0","1.2","270"
"04/15/2021 08:00","47.1","0","88","0","5","4.3","270"
"04/15/2021 09:00","47.4","0","71","0","16","9.9","273"
"04/15/2021 10:00","45.8","0","69","0","9","9.9","299"
"04/15/2021 11:00","44.7","0","71","0","13","11.7","282"
"04/15/2021 12:00","47.9","0","60","0","38","11.5","296"
"04/15/2021 13:00","48.5","0","59","0","47","11.4","258"
"04/15/2021 14:00","46.9","0","56","0","41","10.1","273"
"04/15/2021 15:00","45.9","0","56","0","15","10.2","276"
"04/15/2021 16:00","44.1","0","62","0","14","11","273"
"04/15/2021 17:00","43.5","0","62","0","16","12.4","262"
"04/15/2021 18:00","44","0","60","0","24","10.9","251"
"04/15/2021 19:00","44.1","0","60","0","16","9.8","270"
"04/15/2021 20:00","39.8","0","71","0","1","11","275"
"04/15/2021 21:00","37.3","0","82","0","0","4.1","271"
"04/15/2021 22:00","36.9","0","87","0","0","5.5","270"
"04/15/2021 23:00","36.7","0","90","47","0","4.2","270"
"04/16/2021 00:00","37.2","0","90","60","0","4.8","225"
"04/16/2021 01:00","34.1","0.07","94","60","0","3.8","315"
"04/16/2021 02:00","35","0.01","96","60","0","0.9","112"
"04/16/2021 03:00","34.9","0.01","97","60","0","2.8","32"
"04/16/2021 04:00","37.2","0","92","49","0","7.9","270"
"04/16/2021 05:00","36.7","0","87","0","0","5.1","270"
"04/16/2021 06:00","37.4","0","87","0","0","7.5","270"
"04/16/2021 07:00","38.6","0","86","0","0","7.8","276"
"04/16/2021 08:00","39.2","0","85","0","3","8.8","248"
"04/16/2021 09:00","40.4","0","84","0","6","8.8","278"
"04/16/2021 10:00","41.2","0","82","0","10","11.2","270"
"04/16/2021 11:00","41.9","0","85","0","24","12.4","268"
"04/16/2021 12:00","44.9","0","77","0","43","12.1","293"
"04/16/2021 13:00","47.1","0","73","0","54","13.6","297"
"04/16/2021 14:00","48","0","69","0","60","13.5","284"
"04/16/2021 15:00","47.3","0","68","0","46","13","273"
"04/16/2021 16:00","46.4","0","69","0","21","13.6","288"
"04/16/2021 17:00","45.9","0","69","0","13","10.1","306"
"04/16/2021 18:00","44.6","0","70","0","4","10.8","274"
"04/16/2021 19:00","43.2","0","74","0","3","10.3","275"
"04/16/2021 20:00","41.9","0","76","0","0","10.8","294"
"04/16/2021 21:00","40.8","0","82","0","0","8.5","279"
"04/16/2021 22:00","41","0","80","0","0","8.3","273"
"04/16/2021 23:00","40.8","0","80","0","0","7.8","271"
"04/17/2021 00:00","40.5","0","81","0","0","8.4","278"
"04/17/2021 01:00","40.3","0","83","0","0","6.7","278"
"04/17/2021 02:00","40.2","0","84","0","0","7.5","288"
"04/17/2021 03:00","40","0","85","0","0","4.1","285"
"04/17/2021 04:00","39.7","0","86","0","0","4.4","270"
"04/17/2021 05:00","39.5","0","86","0","0","6.2","286"
"04/17/2021 06:00","39.2","0","87","0","0","4.1","320"
"04/17/2021 07:00","39","0","86","0","0","4.7","291"
"04/17/2021 08:00","39","0","86","0","2","4.1","360"
"04/17/2021 09:00","39.5","0","84","0","3","5.7","314"
"04/17/2021 10:00","40.4","0","81","0","11","5.6","315"
"04/17/2021 11:00","42.4","0","77","0","27","5.7","269"
"04/17/2021 12:00","44","0","74","0","34","6.5","246"
"04/17/2021 13:00","44.1","0","75","0","35","8.1","259"
"04/17/2021 14:00","45.9","0","73","0","41","9.9","270"
"04/17/2021 15:00","46.3","0","72","0","41","9.6","264"
"04/17/2021 16:00","47.1","0","72","0","40","7.4","257"
"04/17/2021 17:00","48.8","0","68","0","42","8.6","233"
"04/17/2021 18:00","46.4","0","71","0","20","9.5","251"
"04/17/2021 19:00","45.6","0","72","0","9","7","247"
"04/17/2021 20:00","44.6","0","72","0","4","5.2","228"
"04/17/2021 21:00","42.3","0","77","0","0","3.7","225"
"04/17/2021 22:00","40.7","0","79","0","0","3.1","217"
"04/17/2021 23:00","38.7","0","84","0","0","2.4","225"
"04/18/2021 00:00","38.2","0","87","0","0","0.6","247"
"04/18/2021 01:00","38.1","0","89","0","0","0.9","270"
"04/18/2021 02:00","38.9","0","89","0","0","1.2","270"
"04/18/2021 03:00","39.9","0","87","0","0","3.3","225"
"04/18/2021 04:00","38.5","0","89","0","0","0.8","225"
"04/18/2021 05:00","36.3","0","90","0","0","0.5","225"
"04/18/2021 06:00","34.4","0","94","0","0","0","135"
"04/18/2021 07:00","33.4","0","96","0","1","0.1","135"
"04/18/2021 08:00","38.3","0","97","0","12","0","135"
"04/18/2021 09:00","43.3","0","86","0","31","3.8","225"
"04/18/2021 10:00","47.4","0","77","0","46","4.1","216"
"04/18/2021 11:00","50.8","0","70","0","54","3.7","251"
"04/18/2021 12:00","54.1","0","60","0","74","4.6","294"
"04/18/2021 13:00","56.3","0","56","0","85","6.6","261"
"04/18/2021 14:00","55.4","0","51","0","33","3.5","315"
"04/18/2021 15:00","54.5","0","52","0","16","5.1","245"
"04/18/2021 16:00","52.3","0","71","38","16","2.3","155"
"04/18/2021 17:00","56.7","0","48","27","36","4.5","246"
"04/18/2021 18:00","54.9","0","48","0","11","6.8","300"
"04/18/2021 19:00","54.7","0","50","0","13","3.7","273"
"04/18/2021 20:00","51.9","0","54","0","2","3","315"
"04/18/2021 21:00","47.3","0","66","0","0","3.2","135"
"04/18/2021 22:00","42.7","0","78","0","0","0","135"
"04/18/2021 23:00","40.3","0","84","0","0","0","135"
"04/19/2021 00:00","40.3","0","87","0","0","0","135"
"04/19/2021 01:00","41.6","0","88","0","0","0.4","135"
"04/19/2021 02:00","43.5","0","83","0","0","2.6","225"
"04/19/2021 03:00","42","0","85","0","0","0.5","135"
"04/19/2021 04:00","38.7","0","86","0","0","1.1","135"
"04/19/2021 05:00","37.8","0","90","0","0","1.1","180"
"04/19/2021 06:00","38.8","0","93","0","0","1","135"
"04/19/2021 07:00","39.5","0","92","0","1","0.3","135"
"04/19/2021 08:00","40.4","0","93","0","11","1.8","241"
"04/19/2021 09:00","51.5","0","78","0","31","0.9","292"
"04/19/2021 10:00","57","0","60","0","48","3","360"
"04/19/2021 11:00","55.7","0","57","0","61","4.2","265"
"04/19/2021 12:00","56","0","53","0","45","3.8","225"
"04/19/2021 13:00","55.3","0","56","0","44","4","337"
"04/19/2021 14:00","56.8","0","45","0","55","5.9","296"
"04/19/2021 15:00","59.1","0","43","0","41","4.9","211"
"04/19/2021 16:00","63.2","0","34","0","52","3.7","356"
"04/19/2021 17:00","61.6","0","31","0","39","3.8","315"
"04/19/2021 18:00","60.8","0","31","0","29","5.8","276"
"04/19/2021 19:00","59.6","0","34","0","15","5.5","278"
"04/19/2021 20:00","55.9","0","38","0","3","3.5","219"
"04/19/2021 21:00","52.4","0","43","0","0","4","185"
"04/19/2021 22:00","48.1","0","55","0","0","1.3","244"
"04/19/2021 23:00","44.4","0","65","0","0","0.4","180"
"04/20/2021 00:00","43.7","0","67","0","0","0","270"
"04/20/2021 01:00","45.1","0","63","0","0","2.2","270"
"04/20/2021 02:00","49","0","55","0","0","3","229"
"04/20/2021 03:00","47.6","0","58","0","0","1","135"
"04/20/2021 04:00","47.4","0","59","0","0","2.9","282"
"04/20/2021 05:00","54.2","0","50","0","0","8.8","225"
"04/20/2021 06:00","51.1","0","55","0","0","6.5","256"
"04/20/2021 07:00","47","0","63","0","1","3","213"
"04/20/2021 08:00","47.1","0","74","0","10","5.7","244"
"04/20/2021 09:00","48.5","0","75","0","23","7.7","276"
"04/20/2021 10:00","51","0","72","0","45","8.4","269"
"04/20/2021 11:00","53.2","0","67","0","61","8.9","266"
"04/20/2021 12:00","55.8","0","63","0","71","9.6","269"
"04/20/2021 13:00","58.9","0","57","0","52","8.9","246"
"04/20/2021 14:00","62.2","0","49","0","59","13.6","269"
"04/20/2021 15:00","63.5","0","43","0","42","12.1","251"
"04/20/2021 16:00","64.4","0","40","0","31","10.1","241"
"04/20/2021 17:00","65.8","0","40","0","44","8.6","271"
"04/20/2021 18:00","65.9","0","40","0","32","7.1","251"
"04/20/2021 19:00","64.2","0","42","0","14","3.6","269"
"04/20/2021 20:00","60.8","0","46","0","2","3.5","135"
"04/20/2021 21:00","56.5","0","56","0","0","0.2","135"
"04/20/2021 22:00","56.2","0","59","0","0","2.9","112"
"04/20/2021 23:00","51.3","0","64","0","0","8.9","50"
"04/21/2021 00:00","49","0","64","0","0","7.4","8"
"04/21/2021 01:00","44.7","0","73","0","0","4.6","46"
"04/21/2021 02:00","42.6","0","78","0","0","3","67"
"04/21/2021 03:00","41.1","0","80","0","0","3.4","77"
"04/21/2021 04:00","38.5","0","84","0","0","0.5","135"
"04/21/2021 05:00","37.5","0","88","0","0","0.8","67"
"04/21/2021 06:00","38.7","0","89","0","0","1.9","90"
"04/21/2021 07:00","39.2","0","87","0","0","3.7","67"
"04/21/2021 08:00","40","0","87","0","2","4.6","270"
"04/21/2021 09:00","40.2","0","88","0","2","5.6","302"
"04/21/2021 10:00","36.8","0.01","88","19","2","8.7","263"
"04/21/2021 11:00","36.1","0","88","60","10","12.5","269"
"04/21/2021 12:00","36.7","0","83","42","14","11.8","293"
"04/21/2021 13:00","37.7","0","77","0","30","12","278"
"04/21/2021 14:00","38.2","0","69","0","32","13.4","279"
"04/21/2021 15:00","37.3","0","67","0","21","12.9","284"
"04/21/2021 16:00","36.1","0","64","0","18","14.5","293"
"04/21/2021 17:00","36.7","0","57","0","13","13.2","299"
"04/21/2021 18:00","36.9","0","55","0","13","13","286"
"04/21/2021 19:00","36.9","0","50","0","11","13.2","293"
"04/21/2021 20:00","35.4","0","51","0","2","12.2","309"
"04/21/2021 21:00","33","0","51","0","0","15","273"
"04/21/2021 22:00","30.8","0","54","0","0","10.1","276"
"04/21/2021 23:00","29.9","0","57","0","0","8","284"
"04/22/2021 00:00","28.6","0","62","0","0","7","273"
"04/22/2021 01:00","28.5","0","64","0","0","6.5","260"
"04/22/2021 02:00","28.2","0","66","0","0","6.6","269"
"04/22/2021 03:00","27.8","0","68","0","0","7.8","267"
"04/22/2021 04:00","27","0","70","0","0","2.2","270"
"04/22/2021 05:00","27.1","0","73","0","0","3.8","225"
"04/22/2021 06:00","28.1","0","76","0","0","4.4","270"
"04/22/2021 07:00","29","0","83","0","0","4.1","270"
"04/22/2021 08:00","28.4","0","87","0","2","6.8","321"
"04/22/2021 09:00","30.2","0","77","0","14","5.7","266"
"04/22/2021 10:00","34.3","0","59","0","44","13.8","307"
"04/22/2021 11:00","34.9","0","54","0","34","13.9","300"
"04/22/2021 12:00","36.4","0","53","0","46","13.8","302"
"04/22/2021 13:00","36.3","0","52","0","37","13.7","310"
"04/22/2021 14:00","37.7","0","50","0","41","14.2","290"
"04/22/2021 15:00","38","0","48","0","29","14.4","269"
"04/22/2021 16:00","37.9","0","48","0","22","13.5","278"
"04/22/2021 17:00","39.2","0","44","0","21","15.1","269"
"04/22/2021 18:00","39.5","0","44","0","18","11.2","281"
"04/22/2021 19:00","39","0","45","0","14","12","279"
"04/22/2021 20:00","37.9","0","47","0","3","9.4","278"
"04/22/2021 21:00","36.6","0","50","0","0","6.2","266"
"04/22/2021 22:00","35.5","0","53","0","0","6.5","243"
"04/22/2021 23:00","35.1","0","54","0","0","4.6","239"
"04/23/2021 00:00","34.4","0","59","0","0","4.4","270"
"04/23/2021 01:00","33.9","0","63","0","0","4.7","216"
"04/23/2021 02:00","32.8","0","68","0","0","2.3","225"
"04/23/2021 03:00","32.3","0","71","0","0","2.3","231"
"04/23/2021 04:00","33","0","71","0","0","2.1","283"
"04/23/2021 05:00","33.4","0","70","0","0","2.7","239"
"04/23/2021 06:00","33","0","74","0","0","3.3","225"
"04/23/2021 07:00","33.4","0","73","0","1","2.7","270"
"04/23/2021 08:00","36.9","0","67","0","13","5","252"
"04/23/2021 09:00","40.3","0","59","0","33","7","247"
"04/23/2021 10:00","44.5","0","48","0","50","9.2","262"
"04/23/2021 11:00","48","0","41","0","64","10.6","264"
"04/23/2021 12:00","51","0","38","0","74","11.3","271"
"04/23/2021 13:00","53.4","0","38","0","79","11.2","294"
"04/23/2021 14:00","55.8","0","35","0","74","10.3","258"
"04/23/2021 15:00","56.2","0","35","0","45","12","273"
"04/23/2021 16:00","57.3","0","39","0","42","10.5","276"
"04/23/2021 17:00","57.2","0","37","0","35","12","273"
"04/23/2021 18:00","56.6","0","37","0","20","9.1","262"
"04/23/2021 19:00","56.6","0","35","0","16","9","294"
"04/23/2021 20:00","53.9","0","37","0","4","5.5","256"
"04/23/2021 21:00","50.2","0","43","0","0","4.5","217"
"04/23/2021 22:00","47.7","0","46","0","0","0.1","225"
"04/23/2021 23:00","45.2","0","54","0","0","1.1","157"
"04/24/2021 00:00","44.5","0","57","0","0","2.2","135"
"04/24/2021 01:00","40.9","0","63","0","0","0","225"
"04/24/2021 02:00","39.2","0","70","0","0","0","225"
"04/24/2021 03:00","38.9","0","68","0","0","0","135"
"04/24/2021 04:00","34.6","0","80","0","0","0.3","292"
"04/24/2021 05:00","33","0","86","0","0","0","292"
"04/24/2021 06:00","31","0","88","0","0","0","292"
"04/24/2021 07:00","30.3","0","91","0","1","0","292"
"04/24/2021 08:00","37.1","0","88","0","13","0","292"
"04/24/2021 09:00","46.8","0","65","0","33","1.4","270"
"04/24/2021 10:00","52.9","0","47","0","49","3.7","319"
"04/24/2021 11:00","56.6","0","40","0","61","3.3","315"
"04/24/2021 12:00","57.6","0","36","0","63","4.7","191"
"04/24/2021 13:00","58.4","0","33","0","60","5.8","170"
"04/24/2021 14:00","59.4","0","35","0","50","5.6","174"
"04/24/2021 15:00","59.7","0","35","0","38","5.9","226"
"04/24/2021 16:00","59.9","0","35","0","33","5.3","236"
"04/24/2021 17:00","58.9","0","37","0","16","7.1","196"
"04/24/2021 18:00","57.8","0","37","0","9","4.7","214"
"04/24/2021 19:00","56.1","0","40","0","4","2.7","225"
"04/24/2021 20:00","52","0","54","0","1","5.5","226"
"04/24/2021 21:00","48","0.01","73","21","0","2.4","164"
"04/24/2021 22:00","45","0.01","92","60","0","2.6","112"
"04/24/2021 23:00","44.5","0.01","95","60","0","0","135"
"04/25/2021 00:00","44.2","0.02","96","60","0","1.9","135"
"04/25/2021 01:00","43.8","0.05","97","60","0","0","270"
"04/25/2021 02:00","43.7","0.02","98","60","0","1.2","135"
"04/25/2021 03:00","43.6","0.01","98","60","0","0","180"
"04/25/2021 04:00","44","0.02","99","60","0","2.1","270"
"04/25/2021 05:00","43.8","0.01","99","60","0","0","270"
"04/25/2021 06:00","43.6","0","99","60","0","0","270"
"04/25/2021 07:00","43.7","0","99","60","0","0","315"
"04/25/2021 08:00","44.4","0","99","60","4","2","270"
"04/25/2021 09:00","46.2","0","97","60","17","2.9","270"
"04/25/2021 10:00","48.8","0","90","38","22","6.2","307"
"04/25/2021 11:00","50.7","0","82","0","25","6.7","303"
"04/25/2021 12:00","52.2","0","77","0","21","9.9","302"
"04/25/2021 13:00","53","0","72","0","39","9.9","294"
"04/25/2021 14:00","55.4","0","68","0","31","11.2","310"
"04/25/2021 15:00","57.1","0","57","0","39","11","329"
"04/25/2021 16:00","56.5","0","57","0","21","10","305"
"04/25/2021 17:00","58","0","53","0","27","12","279"
"04/25/2021 18:00","58.4","0","47","0","23","13.4","337"
"04/25/2021 19:00","55.8","0","46","0","16","13.5","296"
"04/25/2021 20:00","51.4","0","51","0","6","10.7","306"
"04/25/2021 21:00","47.7","0","55","0","0","10.4","301"
"04/25/2021 22:00","44.5","0","61","0","0","10","281"
"04/25/2021 23:00","41.1","0","62","0","0","7.3","315"
"04/26/2021 00:00","39.5","0","60","0","0","7.4","311"
